Device	Assay Name	AssayType	AssayTypeCode	Species	Name	UnitsSystem	Units	dblConversionFactor	nPrecision	VeryLow	Low	High	VeryHigh					
VetStat	total hemoglobin	tHb	tHb03	Equine	Adult Equine	French	g/L	1	1									
VetStat	total hemoglobin	tHb	tHb03	Equine	Adult Equine	S.I.	g/L	1	1									
VetStat	total hemoglobin	tHb	tHb03	Equine	Foal	English	g/L	1	1									
VetStat	total hemoglobin	tHb	tHb03	Equine	Foal	French	g/L	1	1									
VetStat	total hemoglobin	tHb	tHb03	Equine	Foal	S.I.	g/L	1	1									
VetStat	total hemoglobin	tHb	tHb03	Equine	Mare at Stud	English	g/L	1	1									
VetStat	total hemoglobin	tHb	tHb03	Equine	Mare at Stud	French	g/L	1	1									
VetStat	total hemoglobin	tHb	tHb03	Equine	Mare at Stud	S.I.	g/L	1	1									
VetStat	total hemoglobin	tHb	tHb03	Equine	Yearling	English	g/L	1	1									
VetStat	total hemoglobin	tHb	tHb03	Equine	Yearling	French	g/L	1	1									
VetStat	total hemoglobin	tHb	tHb03	Equine	Yearling	S.I.	g/L	1	1									
VetStat	total hemoglobin	tHb	tHb01	Feline	Adult Feline	English	g/dL	1	1									
VetStat	total hemoglobin	tHb	tHb01	Feline	Adult Feline	French	g/dL	1	1									
VetStat	total hemoglobin	tHb	tHb01	Feline	Adult Feline	S.I.	g/dL	1	1									
VetStat	total hemoglobin	tHb	tHb01	Feline	Geriatric Feline	English	g/dL	1	1									
VetStat	total hemoglobin	tHb	tHb01	Feline	Geriatric Feline	French	g/dL	1	1									
VetStat	total hemoglobin	tHb	tHb01	Feline	Geriatric Feline	S.I.	g/dL	1	1									
VetStat	total hemoglobin	tHb	tHb01	Feline	Kitten	English	g/dL	1	1									
VetStat	total hemoglobin	tHb	tHb01	Feline	Kitten	French	g/dL	1	1									
VetStat	total hemoglobin	tHb	tHb01	Feline	Kitten	S.I.	g/dL	1	1									
VetStat	total hemoglobin	tHb	tHb02	Feline	Adult Feline	English	mmol/L	1	1									
VetStat	total hemoglobin	tHb	tHb02	Feline	Adult Feline	French	mmol/L	1	1									
VetStat	total hemoglobin	tHb	tHb02	Feline	Adult Feline	S.I.	mmol/L	1	1									
VetStat	total hemoglobin	tHb	tHb02	Feline	Geriatric Feline	English	mmol/L	1	1									
VetStat	total hemoglobin	tHb	tHb02	Feline	Geriatric Feline	French	mmol/L	1	1									
VetStat	total hemoglobin	tHb	tHb02	Feline	Geriatric Feline	S.I.	mmol/L	1	1									
VetStat	total hemoglobin	tHb	tHb02	Feline	Kitten	English	mmol/L	1	1									
VetStat	total hemoglobin	tHb	tHb02	Feline	Kitten	French	mmol/L	1	1									
VetStat	total hemoglobin	tHb	tHb02	Feline	Kitten	S.I.	mmol/L	1	1									
VetStat	total hemoglobin	tHb	tHb03	Feline	Adult Feline	English	g/L	1	1									
VetStat	total hemoglobin	tHb	tHb03	Feline	Adult Feline	French	g/L	1	1									
VetStat	total hemoglobin	tHb	tHb03	Feline	Adult Feline	S.I.	g/L	1	1									
VetStat	total hemoglobin	tHb	tHb03	Feline	Geriatric Feline	English	g/L	1	1									
VetStat	total hemoglobin	tHb	tHb03	Feline	Geriatric Feline	French	g/L	1	1									
VetStat	total hemoglobin	tHb	tHb03	Feline	Geriatric Feline	S.I.	g/L	1	1									
VetStat	total hemoglobin	tHb	tHb03	Feline	Kitten	English	g/L	1	1									
VetStat	total hemoglobin	tHb	tHb03	Feline	Kitten	French	g/L	1	1									
VetStat	total hemoglobin	tHb	tHb03	Feline	Kitten	S.I.	g/L	1	1									
VetStat	total hemoglobin	tHb	tHb01	Other	Other	English	g/dL	1	1									
VetStat	total hemoglobin	tHb	tHb01	Other	Other	French	g/dL	1	1									
VetStat	total hemoglobin	tHb	tHb01	Other	Other	S.I.	g/dL	1	1									
VetStat	total hemoglobin	tHb	tHb02	Other	Other	English	mmol/L	1	1									
VetStat	total hemoglobin	tHb	tHb02	Other	Other	French	mmol/L	1	1									
VetStat	total hemoglobin	tHb	tHb02	Other	Other	S.I.	mmol/L	1	1									
VetStat	total hemoglobin	tHb	tHb03	Other	Other	English	g/L	1	1									
VetStat	total hemoglobin	tHb	tHb03	Other	Other	French	g/L	1	1									
VetStat	total hemoglobin	tHb	tHb03	Other	Other	S.I.	g/L	1	1									
VetTest	alanine aminotransferase	ALT	ALT	Avian	African Gray	English	U/L			0	2	21	44.3					
VetTest	alanine aminotransferase	ALT	ALT	Avian	African Gray	French	U/L			0	2	21	44.3					
VetTest	alanine aminotransferase	ALT	ALT	Avian	African Gray	S.I.	U/L			0	2	21	44.3					
VetTest	alanine aminotransferase	ALT	ALT	Avian	Amazon Blue-Feather	English	U/L			0	0	19	40.1					
VetTest	alanine aminotransferase	ALT	ALT	Avian	Amazon Blue-Feather	French	U/L			0	0	19	40.1					
VetTest	alanine aminotransferase	ALT	ALT	Avian	Amazon Blue-Feather	S.I.	U/L			0	0	19	40.1					
VetTest	alanine aminotransferase	ALT	ALT	Avian	Amazon Yellow	English	U/L			0	0	7	14.8					
VetTest	alanine aminotransferase	ALT	ALT	Avian	Amazon Yellow	French	U/L			0	0	7	14.8					
VetTest	alanine aminotransferase	ALT	ALT	Avian	Amazon Yellow	S.I.	U/L			0	0	7	14.8					
VetTest	alanine aminotransferase	ALT	ALT	Avian	Budgerigar	English	U/L			0	4	98	206.9					
VetTest	alanine aminotransferase	ALT	ALT	Avian	Budgerigar	French	U/L			0	4	98	206.9					
VetTest	alanine aminotransferase	ALT	ALT	Avian	Budgerigar	S.I.	U/L			0	4	98	206.9					
VetTest	alanine aminotransferase	ALT	ALT	Avian	Canary	English	U/L			0	0	668	1410.5					
VetTest	alanine aminotransferase	ALT	ALT	Avian	Canary	French	U/L			0	0	668	1410.5					
VetTest	alanine aminotransferase	ALT	ALT	Avian	Canary	S.I.	U/L			0	0	668	1410.5					
VetTest	alanine aminotransferase	ALT	ALT	Avian	Cockatiel	English	U/L			0	0	668	1410.5					
VetTest	alanine aminotransferase	ALT	ALT	Avian	Cockatiel	French	U/L			0	0	668	1410.5					
VetTest	alanine aminotransferase	ALT	ALT	Avian	Cockatiel	S.I.	U/L			0	0	668	1410.5					
VetTest	alanine aminotransferase	ALT	ALT	Avian	Cockatoo Molu	English	U/L			0	0	8	16.9					
VetTest	alanine aminotransferase	ALT	ALT	Avian	Cockatoo Molu	French	U/L			0	0	8	16.9					
VetTest	alanine aminotransferase	ALT	ALT	Avian	Cockatoo Molu	S.I.	U/L			0	0	8	16.9					
VetTest	alanine aminotransferase	ALT	ALT	Avian	Cockatoo Umber	English	U/L			0	2	14	29.6					
VetTest	alanine aminotransferase	ALT	ALT	Avian	Cockatoo Umber	French	U/L			0	2	14	29.6					
VetTest	alanine aminotransferase	ALT	ALT	Avian	Cockatoo Umber	S.I.	U/L			0	2	14	29.6					
VetTest	alanine aminotransferase	ALT	ALT	Avian	Conure	English	U/L			0	0	668	1410.5					
VetTest	alanine aminotransferase	ALT	ALT	Avian	Conure	French	U/L			0	0	668	1410.5					
VetTest	alanine aminotransferase	ALT	ALT	Avian	Conure	S.I.	U/L			0	0	668	1410.5					
VetTest	alanine aminotransferase	ALT	ALT	Avian	Gray Cheek	English	U/L			0	0	668	1410.5					
VetTest	alanine aminotransferase	ALT	ALT	Avian	Gray Cheek	French	U/L			0	0	668	1410.5					
VetTest	alanine aminotransferase	ALT	ALT	Avian	Gray Cheek	S.I.	U/L			0	0	668	1410.5					
VetTest	alanine aminotransferase	ALT	ALT	Avian	Macaw Blue and Gold	English	U/L			0	0	11	23.2					
VetTest	alanine aminotransferase	ALT	ALT	Avian	Macaw Blue and Gold	French	U/L			0	0	11	23.2					
VetTest	alanine aminotransferase	ALT	ALT	Avian	Macaw Blue and Gold	S.I.	U/L			0	0	11	23.2					
VetTest	alanine aminotransferase	ALT	ALT	Avian	Macaw Hyacinth	English	U/L			0	3	8	16.9					
VetTest	alanine aminotransferase	ALT	ALT	Avian	Macaw Hyacinth	French	U/L			0	3	8	16.9					
VetTest	alanine aminotransferase	ALT	ALT	Avian	Macaw Hyacinth	S.I.	U/L			0	3	8	16.9					
VetTest	alanine aminotransferase	ALT	ALT	Avian	Macaw Scarlet	English	U/L			0	0	7	14.8					
VetTest	alanine aminotransferase	ALT	ALT	Avian	Macaw Scarlet	French	U/L			0	0	7	14.8					
VetTest	alanine aminotransferase	ALT	ALT	Avian	Macaw Scarlet	S.I.	U/L			0	0	7	14.8					
VetTest	alanine aminotransferase	ALT	ALT	Avian	Parrot Eclect	English	U/L			0	0	17	35.9					
VetTest	alanine aminotransferase	ALT	ALT	Avian	Parrot Eclect	French	U/L			0	0	17	35.9					
VetTest	alanine aminotransferase	ALT	ALT	Avian	Parrot Eclect	S.I.	U/L			0	0	17	35.9					
VetTest	alanine aminotransferase	ALT	ALT	Bovine	Beef Cattle	English	U/L			-9999999	-9999999	9999999	9999999					
VetTest	alanine aminotransferase	ALT	ALT	Bovine	Beef Cattle	French	U/L			-9999999	-9999999	9999999	9999999					
VetTest	alanine aminotransferase	ALT	ALT	Bovine	Beef Cattle	S.I.	U/L			-9999999	-9999999	9999999	9999999					
VetTest	alanine aminotransferase	ALT	ALT	Bovine	Dairy Cow	English	U/L			-9999999	-9999999	9999999	9999999					
VetTest	alanine aminotransferase	ALT	ALT	Bovine	Dairy Cow	French	U/L			-9999999	-9999999	9999999	9999999					
VetTest	alanine aminotransferase	ALT	ALT	Bovine	Dairy Cow	S.I.	U/L			-9999999	-9999999	9999999	9999999					
VetTest	alanine aminotransferase	ALT	ALT	Canine	Adult Canine	English	U/L			0	10	100	2000					
VetTest	alanine aminotransferase	ALT	ALT	Canine	Adult Canine	French	U/L			0	10	100	2000					
VetTest	alanine aminotransferase	ALT	ALT	Canine	Adult Canine	S.I.	U/L			0	10	100	2000					
VetTest	alanine aminotransferase	ALT	ALT	Canine	Geriatric Canine	English	U/L			0	10	100	2000					
VetTest	alanine aminotransferase	ALT	ALT	Canine	Geriatric Canine	French	U/L			0	10	100	2000					
VetTest	alanine aminotransferase	ALT	ALT	Canine	Geriatric Canine	S.I.	U/L			0	10	100	2000					
VetTest	alanine aminotransferase	ALT	ALT	Canine	Puppy	English	U/L			0	8	75	2000					
VetTest	alanine aminotransferase	ALT	ALT	Canine	Puppy	French	U/L			0	8	75	2000					
VetTest	alanine aminotransferase	ALT	ALT	Canine	Puppy	S.I.	U/L			0	8	75	2000					
VetTest	alanine aminotransferase	ALT	ALT	Control	Other Control	English	U/L			-9999999	-9999999	9999999	9999999					
VetTest	alanine aminotransferase	ALT	ALT	Control	Other Control	French	U/L			-9999999	-9999999	9999999	9999999					
VetTest	alanine aminotransferase	ALT	ALT	Control	Other Control	S.I.	U/L			-9999999	-9999999	9999999	9999999					
VetTest	alanine aminotransferase	ALT	ALT	Equine	Adult Equine	English	U/L			0	5	50	500					
VetTest	alanine aminotransferase	ALT	ALT	Equine	Adult Equine	French	U/L			0	5	50	500					
VetTest	alanine aminotransferase	ALT	ALT	Equine	Adult Equine	S.I.	U/L			0	5	50	500					
VetTest	alanine aminotransferase	ALT	ALT	Equine	Foal	English	U/L			0	0	14	500					
VetTest	alanine aminotransferase	ALT	ALT	Equine	Foal	French	U/L			0	0	14	500					
VetTest	alanine aminotransferase	ALT	ALT	Equine	Foal	S.I.	U/L			0	0	14	500					
VetTest	alanine aminotransferase	ALT	ALT	Equine	Mare at Stud	English	U/L			0	0	20	500					
VetTest	alanine aminotransferase	ALT	ALT	Equine	Mare at Stud	French	U/L			0	0	20	500					
VetTest	alanine aminotransferase	ALT	ALT	Equine	Mare at Stud	S.I.	U/L			0	0	20	500					
VetTest	alanine aminotransferase	ALT	ALT	Equine	Yearling	English	U/L			0	5	30	500					
VetTest	alanine aminotransferase	ALT	ALT	Equine	Yearling	French	U/L			0	5	30	500					
VetTest	alanine aminotransferase	ALT	ALT	Equine	Yearling	S.I.	U/L			0	5	30	500					
VetTest	alanine aminotransferase	ALT	ALT	Feline	Adult Feline	English	U/L			0	12	130	2000					
VetTest	alanine aminotransferase	ALT	ALT	Feline	Adult Feline	French	U/L			0	12	130	2000					
VetTest	alanine aminotransferase	ALT	ALT	Feline	Adult Feline	S.I.	U/L			0	12	130	2000					
VetTest	alanine aminotransferase	ALT	ALT	Feline	Geriatric Feline	English	U/L			0	12	130	2000					
VetTest	alanine aminotransferase	ALT	ALT	Feline	Geriatric Feline	French	U/L			0	12	130	2000					
VetTest	alanine aminotransferase	ALT	ALT	Feline	Geriatric Feline	S.I.	U/L			0	12	130	2000					
VetTest	alanine aminotransferase	ALT	ALT	Feline	Kitten	English	U/L			0	12	115	2000					
VetTest	alanine aminotransferase	ALT	ALT	Feline	Kitten	French	U/L			0	12	115	2000					
VetTest	alanine aminotransferase	ALT	ALT	Feline	Kitten	S.I.	U/L			0	12	115	2000					
VetTest	alanine aminotransferase	ALT	ALT	Ferret	Ferret	English	U/L			0	82	289	610.2					
VetTest	alanine aminotransferase	ALT	ALT	Ferret	Ferret	French	U/L			0	82	289	610.2					
VetTest	alanine aminotransferase	ALT	ALT	Ferret	Ferret	S.I.	U/L			0	82	289	610.2					
VetTest	alanine aminotransferase	ALT	ALT	Goat	Goat	English	U/L			0	23	44	92.9					
VetTest	alanine aminotransferase	ALT	ALT	Goat	Goat	French	U/L			0	23	44	92.9					
VetTest	alanine aminotransferase	ALT	ALT	Goat	Goat	S.I.	U/L			0	23	44	92.9					
VetTest	alanine aminotransferase	ALT	ALT	Lizard	Lizard	English	U/L			-9999999	-9999999	9999999	9999999					
VetTest	alanine aminotransferase	ALT	ALT	Lizard	Lizard	French	U/L			-9999999	-9999999	9999999	9999999					
VetTest	alanine aminotransferase	ALT	ALT	Lizard	Lizard	S.I.	U/L			-9999999	-9999999	9999999	9999999					
VetTest	alanine aminotransferase	ALT	ALT	Llama	Llama	English	U/L			-9999999	10	29	9999999					
VetTest	alanine aminotransferase	ALT	ALT	Llama	Llama	French	U/L			-9999999	10	29	9999999					
VetTest	alanine aminotransferase	ALT	ALT	Llama	Llama	S.I.	U/L			-9999999	10	29	9999999					
VetTest	alanine aminotransferase	ALT	ALT	Monkey	Monkey	English	U/L			0	20	120	253.4					
VetTest	alanine aminotransferase	ALT	ALT	Monkey	Monkey	French	U/L			0	20	120	253.4					
VetTest	alanine aminotransferase	ALT	ALT	Monkey	Monkey	S.I.	U/L			0	20	120	253.4					
VetTest	alanine aminotransferase	ALT	ALT	Mouse	Mouse	English	U/L			0	28	132	278.7					
VetTest	alanine aminotransferase	ALT	ALT	Mouse	Mouse	French	U/L			0	28	132	278.7					
VetTest	alanine aminotransferase	ALT	ALT	Mouse	Mouse	S.I.	U/L			0	28	132	278.7					
VetTest	alanine aminotransferase	ALT	ALT	Other	Other	English	U/L			-9999999	-9999999	9999999	9999999					
VetTest	alanine aminotransferase	ALT	ALT	Other	Other	French	U/L			-9999999	-9999999	9999999	9999999					
VetTest	alanine aminotransferase	ALT	ALT	Other	Other	S.I.	U/L			-9999999	-9999999	9999999	9999999					
VetTest	alanine aminotransferase	ALT	ALT	Pig	Pig	English	U/L			0	9	43	90.8					
VetTest	alanine aminotransferase	ALT	ALT	Pig	Pig	French	U/L			0	9	43	90.8					
VetTest	alanine aminotransferase	ALT	ALT	Pig	Pig	S.I.	U/L			0	9	43	90.8					
VetTest	alanine aminotransferase	ALT	ALT	Rabbit	Rabbit	English	U/L			0	31	53	111.9					
VetTest	alanine aminotransferase	ALT	ALT	Rabbit	Rabbit	French	U/L			0	31	53	111.9					
VetTest	alanine aminotransferase	ALT	ALT	Rabbit	Rabbit	S.I.	U/L			0	31	53	111.9					
VetTest	alanine aminotransferase	ALT	ALT	Rat	Rat	English	U/L			0	20	61	128.8					
VetTest	alanine aminotransferase	ALT	ALT	Rat	Rat	French	U/L			0	20	61	128.8					
VetTest	alanine aminotransferase	ALT	ALT	Rat	Rat	S.I.	U/L			0	20	61	128.8					
VetTest	alanine aminotransferase	ALT	ALT	Sea Turtle	Sea Turtle	English	U/L			-9999999	-9999999	9999999	9999999					
VetTest	alanine aminotransferase	ALT	ALT	Sea Turtle	Sea Turtle	French	U/L			-9999999	-9999999	9999999	9999999					
VetTest	alanine aminotransferase	ALT	ALT	Sea Turtle	Sea Turtle	S.I.	U/L			-9999999	-9999999	9999999	9999999					
VetTest	alanine aminotransferase	ALT	ALT	Sheep	Sheep	English	U/L			0	5	17	35.9					
VetTest	alanine aminotransferase	ALT	ALT	Sheep	Sheep	French	U/L			0	5	17	35.9					
VetTest	alanine aminotransferase	ALT	ALT	Sheep	Sheep	S.I.	U/L			0	5	17	35.9					
VetTest	alanine aminotransferase	ALT	ALT	Snake	Snake	English	U/L			0	10	260	549					
VetTest	alanine aminotransferase	ALT	ALT	Snake	Snake	French	U/L			0	10	260	549					
VetTest	alanine aminotransferase	ALT	ALT	Snake	Snake	S.I.	U/L			0	10	260	549					
VetTest	alanine aminotransferase	ALT	ALT	Tortoise	Tortoise	English	U/L			-9999999	-9999999	9999999	9999999					
VetTest	alanine aminotransferase	ALT	ALT	Tortoise	Tortoise	French	U/L			-9999999	-9999999	9999999	9999999					
VetTest	alanine aminotransferase	ALT	ALT	Tortoise	Tortoise	S.I.	U/L			-9999999	-9999999	9999999	9999999					
VetTest	albumin	ALB	ALB	Avian	African Gray	English	g/dL			0.3	0.75	4.9	6.2					
VetTest	albumin	ALB	ALB	Avian	African Gray	French	g/L			0.3	0.75	4.9	6.2					
VetTest	albumin	ALB	ALB	Avian	African Gray	S.I.	g/L			0.3	0.75	4.9	6.2					
VetTest	albumin	ALB	ALB	Avian	Amazon Blue-Feather	English	g/dL			0.3	0.74	1.7	2.1					
VetTest	albumin	ALB	ALB	Avian	Amazon Blue-Feather	French	g/L			0.3	0.74	1.7	2.1					
VetTest	albumin	ALB	ALB	Avian	Amazon Blue-Feather	S.I.	g/L			0.3	0.74	1.7	2.1					
VetTest	albumin	ALB	ALB	Avian	Amazon Yellow	English	g/dL			0.2	0.66	1.27	1.6					
VetTest	albumin	ALB	ALB	Avian	Amazon Yellow	French	g/L			0.2	0.66	1.27	1.6					
VetTest	albumin	ALB	ALB	Avian	Amazon Yellow	S.I.	g/L			0.2	0.66	1.27	1.6					
VetTest	albumin	ALB	ALB	Avian	Budgerigar	English	g/dL			0.2	0.6	2.6	3.3					
VetTest	albumin	ALB	ALB	Avian	Budgerigar	French	g/L			0.2	0.6	2.6	3.3					
VetTest	albumin	ALB	ALB	Avian	Budgerigar	S.I.	g/L			0.2	0.6	2.6	3.3					
VetTest	albumin	ALB	ALB	Avian	Canary	English	g/dL			0.3	0.75	4.9	6.2					
VetTest	albumin	ALB	ALB	Avian	Canary	French	g/L			0.3	0.75	4.9	6.2					
VetTest	albumin	ALB	ALB	Avian	Canary	S.I.	g/L			0.3	0.75	4.9	6.2					
VetTest	albumin	ALB	ALB	Avian	Cockatiel	English	g/dL			0.3	0.75	4.9	6.2					
VetTest	albumin	ALB	ALB	Avian	Cockatiel	French	g/L			0.3	0.75	4.9	6.2					
VetTest	albumin	ALB	ALB	Avian	Cockatiel	S.I.	g/L			0.3	0.75	4.9	6.2					
VetTest	albumin	ALB	ALB	Avian	Cockatoo Molu	English	g/dL			0.4	0.99	2.87	3.6					
VetTest	albumin	ALB	ALB	Avian	Cockatoo Molu	French	g/L			0.4	0.99	2.87	3.6					
VetTest	albumin	ALB	ALB	Avian	Cockatoo Molu	S.I.	g/L			0.4	0.99	2.87	3.6					
VetTest	albumin	ALB	ALB	Avian	Cockatoo Umber	English	g/dL			0.3	0.89	2.74	3.5					
VetTest	albumin	ALB	ALB	Avian	Cockatoo Umber	French	g/L			0.3	0.89	2.74	3.5					
VetTest	albumin	ALB	ALB	Avian	Cockatoo Umber	S.I.	g/L			0.3	0.89	2.74	3.5					
VetTest	albumin	ALB	ALB	Avian	Conure	English	g/dL			0.3	0.75	4.9	6.2					
VetTest	albumin	ALB	ALB	Avian	Conure	French	g/L			0.3	0.75	4.9	6.2					
VetTest	albumin	ALB	ALB	Avian	Conure	S.I.	g/L			0.3	0.75	4.9	6.2					
VetTest	albumin	ALB	ALB	Avian	Gray Cheek	English	g/dL			0.3	0.75	4.9	6.2					
VetTest	albumin	ALB	ALB	Avian	Gray Cheek	French	g/L			0.3	0.75	4.9	6.2					
VetTest	albumin	ALB	ALB	Avian	Gray Cheek	S.I.	g/L			0.3	0.75	4.9	6.2					
VetTest	albumin	ALB	ALB	Avian	Macaw Blue and Gold	English	g/dL			0.2	0.42	1.89	2.4					
VetTest	albumin	ALB	ALB	Avian	Macaw Blue and Gold	French	g/L			0.2	0.42	1.89	2.4					
VetTest	albumin	ALB	ALB	Avian	Macaw Blue and Gold	S.I.	g/L			0.2	0.42	1.89	2.4					
VetTest	albumin	ALB	ALB	Avian	Macaw Hyacinth	English	g/dL			0.5	1.4	2.03	2.6					
VetTest	albumin	ALB	ALB	Avian	Macaw Hyacinth	French	g/L			0.5	1.4	2.03	2.6					
VetTest	albumin	ALB	ALB	Avian	Macaw Hyacinth	S.I.	g/L			0.5	1.4	2.03	2.6					
VetTest	albumin	ALB	ALB	Avian	Macaw Scarlet	English	g/dL			0.2	0.58	2.09	2.6					
VetTest	albumin	ALB	ALB	Avian	Macaw Scarlet	French	g/L			0.2	0.58	2.09	2.6					
VetTest	albumin	ALB	ALB	Avian	Macaw Scarlet	S.I.	g/L			0.2	0.58	2.09	2.6					
VetTest	albumin	ALB	ALB	Avian	Parrot Eclect	English	g/dL			0.2	0.6	1.71	2.2					
VetTest	albumin	ALB	ALB	Avian	Parrot Eclect	French	g/L			0.2	0.6	1.71	2.2					
VetTest	albumin	ALB	ALB	Avian	Parrot Eclect	S.I.	g/L			0.2	0.6	1.71	2.2					
VetTest	albumin	ALB	ALB	Bovine	Beef Cattle	English	g/dL			0.9	2.5	3.6	4.5					
VetTest	albumin	ALB	ALB	Bovine	Beef Cattle	French	g/L			0.9	2.5	3.6	4.5					
VetTest	albumin	ALB	ALB	Bovine	Beef Cattle	S.I.	g/L			0.9	2.5	3.6	4.5					
VetTest	albumin	ALB	ALB	Bovine	Dairy Cow	English	g/dL			0.9	2.5	3.5	4.4					
VetTest	albumin	ALB	ALB	Bovine	Dairy Cow	French	g/L			0.9	2.5	3.5	4.4					
VetTest	albumin	ALB	ALB	Bovine	Dairy Cow	S.I.	g/L			0.9	2.5	3.5	4.4					
VetTest	albumin	ALB	ALB	Canine	Adult Canine	English	g/dL			0.5	2.3	4	4.5					
VetTest	albumin	ALB	ALB	Canine	Adult Canine	French	g/L			0.5	2.3	4	4.5					
VetTest	albumin	ALB	ALB	Canine	Adult Canine	S.I.	g/L			0.5	2.3	4	4.5					
VetTest	albumin	ALB	ALB	Canine	Geriatric Canine	English	g/dL			0.5	2.2	3.9	4.5					
VetTest	albumin	ALB	ALB	Canine	Geriatric Canine	French	g/L			0.5	2.2	3.9	4.5					
VetTest	albumin	ALB	ALB	Canine	Geriatric Canine	S.I.	g/L			0.5	2.2	3.9	4.5					
VetTest	albumin	ALB	ALB	Canine	Puppy	English	g/dL			0.5	2.1	3.6	4.5					
VetTest	albumin	ALB	ALB	Canine	Puppy	French	g/L			0.5	2.1	3.6	4.5					
VetTest	albumin	ALB	ALB	Canine	Puppy	S.I.	g/L			0.5	2.1	3.6	4.5					
VetTest	albumin	ALB	ALB	Control	Other Control	English	g/dL			-9999999	-9999999	9999999	9999999					
VetTest	albumin	ALB	ALB	Control	Other Control	French	g/L			-9999999	-9999999	9999999	9999999					
VetTest	albumin	ALB	ALB	Control	Other Control	S.I.	g/L			-9999999	-9999999	9999999	9999999					
VetTest	albumin	ALB	ALB	Equine	Adult Equine	English	g/dL			0.5	1.9	3.2	4.5					
VetTest	albumin	ALB	ALB	Equine	Adult Equine	French	g/L			0.5	1.9	3.2	4.5					
VetTest	albumin	ALB	ALB	Equine	Adult Equine	S.I.	g/L			0.5	1.9	3.2	4.5					
VetTest	albumin	ALB	ALB	Equine	Foal	English	g/dL			0.5	3	4	4.5					
VetTest	albumin	ALB	ALB	Equine	Foal	French	g/L			0.5	3	4	4.5					
VetTest	albumin	ALB	ALB	Equine	Foal	S.I.	g/L			0.5	3	4	4.5					
VetTest	albumin	ALB	ALB	Equine	Mare at Stud	English	g/dL			0.5	4	4.9	5.5					
VetTest	albumin	ALB	ALB	Equine	Mare at Stud	French	g/L			0.5	4	4.9	5.5					
VetTest	albumin	ALB	ALB	Equine	Mare at Stud	S.I.	g/L			0.5	4	4.9	5.5					
VetTest	albumin	ALB	ALB	Equine	Yearling	English	g/dL			0.5	3.8	4.7	5.5					
VetTest	albumin	ALB	ALB	Equine	Yearling	French	g/L			0.5	3.8	4.7	5.5					
VetTest	albumin	ALB	ALB	Equine	Yearling	S.I.	g/L			0.5	3.8	4.7	5.5					
VetTest	albumin	ALB	ALB	Feline	Adult Feline	English	g/dL			0.5	2.2	4	4.5					
VetTest	albumin	ALB	ALB	Feline	Adult Feline	French	g/L			0.5	2.2	4	4.5					
VetTest	albumin	ALB	ALB	Feline	Adult Feline	S.I.	g/L			0.5	2.2	4	4.5					
VetTest	albumin	ALB	ALB	Feline	Geriatric Feline	English	g/dL			0.5	2.3	3.9	4.5					
VetTest	albumin	ALB	ALB	Feline	Geriatric Feline	French	g/L			0.5	2.3	3.9	4.5					
VetTest	albumin	ALB	ALB	Feline	Geriatric Feline	S.I.	g/L			0.5	2.3	3.9	4.5					
